"id";"nome";"estado_id"
1765;"ESTANCIA";22
1766;"FEIRA NOVA";22
1767;"FREI PAULO";22
1768;"GARARU";22
1769;"GENERAL MAYNARD";22
1770;"GRACHO CARDOSO";22
1771;"ILHA DAS FLORES";22
1772;"INDIAROBA";22
1773;"ITABAIANA";22
1774;"ITABAIANINHA";22
1775;"ITABI";22
1776;"ITAPORANGA D'AJUDA";22
1777;"JAPARATUBA";22
1778;"JAPOATA";22
1779;"LAGARTO";22
1780;"LARANJEIRAS";22
1781;"MACAMBIRA";22
1782;"MALHADA DOS BOIS";22
1783;"MALHADOR";22
1784;"MARUIM";22
1785;"MOITA BONITA";22
1786;"MONTE ALEGRE DE SERGIPE";22
1787;"MURIBECA";22
1788;"NEOPOLIS";22
1789;"NOSSA SENHORA APARECIDA";22
1790;"NOSSA SENHORA DA GLORIA";22
1791;"NOSSA SENHORA DAS DORES";22
1792;"NOSSA SENHORA DE LOURDES";22
1793;"NOSSA SENHORA DO SOCORRO";22
1794;"PACATUBA";22
1795;"PEDRA MOLE";22
1796;"PEDRINHAS";22
1797;"PINHAO";22
1798;"PIRAMBU";22
1799;"POCO REDONDO";22
1800;"POCO VERDE";22
1801;"PORTO DA FOLHA";22
1802;"PROPRIA";22
1803;"RIACHAO DO DANTAS";22
1804;"RIACHUELO";22
1805;"RIBEIROPOLIS";22
1806;"ROSARIO DO CATETE";22
1807;"SALGADO";22
1808;"SANTA LUZIA DO ITANHY";22
1809;"SANTANA DO SAO FRANCISCO";22
1810;"SANTA ROSA DE LIMA";22
1811;"SANTO AMARO DAS BROTAS";22
1812;"SAO CRISTOVAO";22
1813;"SAO DOMINGOS";22
1814;"SAO FRANCISCO";22
1815;"SAO MIGUEL DO ALEIXO";22
1816;"SIMAO DIAS";22
1817;"SIRIRI";22
1818;"TELHA";22
1819;"TOBIAS BARRETO";22
1820;"TOMAR DO GERU";22
1821;"UMBAUBA";22
1822;"ABAIRA";24
1823;"ABARE";24
1824;"ACAJUTIBA";24
1825;"ADUSTINA";24
1826;"AGUA FRIA";24
1827;"ERICO CARDOSO";24
1828;"AIQUARA";24
1829;"ALAGOINHAS";24
1830;"ALCOBACA";24
1831;"ALMADINA";24
1832;"AMARGOSA";24
1833;"AMELIA RODRIGUES";24
1834;"AMERICA DOURADA";24
1835;"ANAGE";24
1836;"ANDARAI";24
1837;"ANDORINHA";24
1838;"ANGICAL";24
1839;"ANGUERA";24
1840;"ANTAS";24
1841;"ANTONIO CARDOSO";24
1842;"ANTONIO GONCALVES";24
1843;"APORA";24
1844;"APUAREMA";24
1845;"ARACATU";24
1846;"ARACAS";24
1847;"ARACI";24
1848;"ARAMARI";24
1849;"ARATACA";24
1850;"ARATUIPE";24
1851;"AURELINO LEAL";24
1852;"BAIANOPOLIS";24
1853;"BAIXA GRANDE";24
1854;"BANZAE";24
1855;"BARRA";24
1856;"BARRA DA ESTIVA";24
1857;"BARRA DO CHOCA";24
1858;"BARRA DO MENDES";24
1859;"BARRA DO ROCHA";24
1860;"BARREIRAS";24
1861;"BARRO ALTO";24
1862;"BARRO PRETO";24
1863;"BELMONTE";24
1864;"BELO CAMPO";24
1865;"BIRITINGA";24
1866;"BOA NOVA";24
1867;"BOA VISTA DO TUPIM";24
1868;"BOM JESUS DA LAPA";24
1869;"BOM JESUS DA SERRA";24
1870;"BONINAL";24
1871;"BONITO";24
1872;"BOQUIRA";24
1873;"BOTUPORA";24
1874;"BREJOES";24
1875;"BREJOLANDIA";24
1876;"BROTAS DE MACAUBAS";24
1877;"BRUMADO";24
1878;"BUERAREMA";24
1879;"BURITIRAMA";24
1880;"CAATIBA";24
1881;"CABACEIRAS DO PARAGUACU";24
1882;"CACHOEIRA";24
1883;"CACULE";24
1884;"CAEM";24
1885;"CAETANOS";24
1886;"CAETITE";24
1887;"CAFARNAUM";24
1888;"CAIRU";24
1889;"CALDEIRAO GRANDE";24
1890;"CAMACAN";24
1891;"CAMACARI";24
1892;"CAMAMU";24
1893;"CAMPO ALEGRE DE LOURDES";24
1894;"CAMPO FORMOSO";24
1895;"CANAPOLIS";24
1896;"CANARANA";24
1897;"CANAVIEIRAS";24
1898;"CANDEAL";24
1899;"CANDEIAS";24
1900;"CANDIBA";24
1901;"CANDIDO SALES";24
1902;"CANSANCAO";24
1903;"CANUDOS";24
1904;"CAPELA DO ALTO ALEGRE";24
1905;"CAPIM GROSSO";24
1906;"CARAIBAS";24
1907;"CARAVELAS";24
1908;"CARDEAL DA SILVA";24
1909;"CARINHANHA";24
1910;"CASA NOVA";24
1911;"CASTRO ALVES";24
1912;"CATOLANDIA";24
1913;"CATU";24
1914;"CATURAMA";24
1915;"CENTRAL";24
1916;"CHORROCHO";24
1917;"CICERO DANTAS";24
1918;"CIPO";24
1919;"COARACI";24
1920;"COCOS";24
1921;"CONCEICAO DA FEIRA";24
1922;"CONCEICAO DO ALMEIDA";24
1923;"CONCEICAO DO COITE";24
1924;"CONCEICAO DO JACUIPE";24
1925;"CONDE";24
1926;"CONDEUBA";24
1927;"CONTENDAS DO SINCORA";24
1928;"CORACAO DE MARIA";24
1929;"CORDEIROS";24
1930;"CORIBE";24
1931;"CORONEL JOAO SA";24
1932;"CORRENTINA";24
1933;"COTEGIPE";24
1934;"CRAVOLANDIA";24
1935;"CRISOPOLIS";24
1936;"CRISTOPOLIS";24
1937;"CRUZ DAS ALMAS";24
1938;"CURACA";24
1939;"DARIO MEIRA";24
1940;"DIAS D'AVILA";24
1941;"DOM BASILIO";24
1942;"DOM MACEDO COSTA";24
1943;"ELISIO MEDRADO";24
1944;"ENCRUZILHADA";24
1945;"ENTRE RIOS";24
1946;"ESPLANADA";24
1947;"EUCLIDES DA CUNHA";24
1948;"EUNAPOLIS";24
1949;"FATIMA";24
1950;"FEIRA DA MATA";24
1951;"FEIRA DE SANTANA";24
1952;"FILADELFIA";24
1953;"FIRMINO ALVES";24
1954;"FLORESTA AZUL";24
1955;"FORMOSA DO RIO PRETO";24
1956;"GANDU";24
1957;"GAVIAO";24
1958;"GENTIO DO OURO";24
1959;"GLORIA";24
1960;"GONGOGI";24
1961;"GOVERNADOR MANGABEIRA";24
1962;"GUAJERU";24
1963;"GUANAMBI";24
1964;"GUARATINGA";24
1965;"HELIOPOLIS";24
1966;"IACU";24
1967;"IBIASSUCE";24
1968;"IBICARAI";24
1969;"IBICOARA";24
1970;"IBICUI";24
1971;"IBIPEBA";24
1972;"IBIPITANGA";24
1973;"IBIQUERA";24
1974;"IBIRAPITANGA";24
1975;"IBIRAPUA";24
1976;"IBIRATAIA";24
1977;"IBITIARA";24
1978;"IBITITA";24
1979;"IBOTIRAMA";24
1980;"ICHU";24
1981;"IGAPORA";24
1982;"IGRAPIUNA";24
1983;"IGUAI";24
1984;"ILHEUS";24
1985;"INHAMBUPE";24
1986;"IPECAETA";24
1987;"IPIAU";24
1988;"IPIRA";24
1989;"IPUPIARA";24
1990;"IRAJUBA";24
1991;"IRAMAIA";24
1992;"IRAQUARA";24
1993;"IRARA";24
1994;"IRECE";24
1995;"ITABELA";24
1996;"ITABERABA";24
1997;"ITABUNA";24
1998;"ITACARE";24
1999;"ITAETE";24
2000;"ITAGI";24
2001;"ITAGIBA";24
2002;"ITAGIMIRIM";24
2003;"ITAGUACU DA BAHIA";24
2004;"ITAJU DO COLONIA";24
2005;"ITAJUIPE";24
2006;"ITAMARAJU";24
2007;"ITAMARI";24
2008;"ITAMBE";24
2009;"ITANAGRA";24
2010;"ITANHEM";24
2011;"ITAPARICA";24
2012;"ITAPE";24
2013;"ITAPEBI";24
2014;"ITAPETINGA";24
2015;"ITAPICURU";24
2016;"ITAPITANGA";24
2017;"ITAQUARA";24
2018;"ITARANTIM";24
2019;"ITATIM";24
2020;"ITIRUCU";24
2021;"ITIUBA";24
2022;"ITORORO";24
2023;"ITUACU";24
2024;"ITUBERA";24
2025;"IUIU";24
2026;"JABORANDI";24
2027;"JACARACI";24
2028;"JACOBINA";24
2029;"JAGUAQUARA";24
2030;"JAGUARARI";24
2031;"JAGUARIPE";24
2032;"JANDAIRA";24
2033;"JEQUIE";24
2034;"JEREMOABO";24
2035;"JIQUIRICA";24
2036;"JITAUNA";24
2037;"JOAO DOURADO";24
2038;"JUAZEIRO";24
2039;"JUCURUCU";24
2040;"JUSSARA";24
2041;"JUSSARI";24
2042;"JUSSIAPE";24
2043;"LAFAIETE COUTINHO";24
2044;"LAGOA REAL";24
2045;"LAJE";24
2046;"LAJEDAO";24
2047;"LAJEDINHO";24
2048;"LAJEDO DO TABOCAL";24
2049;"LAMARAO";24
2050;"LAPAO";24
2051;"LAURO DE FREITAS";24
2052;"LENCOIS";24
2053;"LICINIO DE ALMEIDA";24
2054;"LIVRAMENTO DO BRUMADO";24
2055;"MACAJUBA";24
2056;"MACARANI";24
2057;"MACAUBAS";24
2058;"MACURURE";24
2059;"MADRE DE DEUS";24
2060;"MAETINGA";24
2061;"MAIQUINIQUE";24
2062;"MAIRI";24
2063;"MALHADA";24
2064;"MALHADA DE PEDRAS";24
2065;"MANOEL VITORINO";24
2066;"MANSIDAO";24
2067;"MARACAS";24
2068;"MARAGOGIPE";24
2069;"MARAU";24
2070;"MARCIONILIO SOUZA";24
2071;"MASCOTE";24
2072;"MATA DE SAO JOAO";24
2073;"MATINA";24
2074;"MEDEIROS NETO";24
2075;"MIGUEL CALMON";24
2076;"MILAGRES";24
2077;"MIRANGABA";24
2078;"MIRANTE";24
2079;"MONTE SANTO";24
2080;"MORPARA";24
2081;"MORRO DO CHAPEU";24
2082;"MORTUGABA";24
2083;"MUCUGE";24
2084;"MUCURI";24
2085;"MULUNGU DO MORRO";24
2086;"MUNDO NOVO";24
2087;"MUNIZ FERREIRA";24
2088;"MUQUEM DE SAO FRANCISCO";24
2089;"MURITIBA";24
2090;"MUTUIPE";24
2091;"NAZARE";24
2092;"NILO PECANHA";24
2093;"NORDESTINA";24
2094;"NOVA CANAA";24
2095;"NOVA FATIMA";24
2096;"NOVA IBIA";24
2097;"NOVA ITARANA";24
2098;"NOVA REDENCAO";24
2099;"NOVA SOURE";24
2100;"NOVA VICOSA";24
2101;"NOVO HORIZONTE";24
2102;"NOVO TRIUNFO";24
2103;"OLINDINA";24
2104;"OLIVEIRA DOS BREJINHOS";24
2105;"OURICANGAS";24
2106;"OUROLANDIA";24
2107;"PALMAS DE MONTE ALTO";24
2108;"PALMEIRAS";24
2109;"PARAMIRIM";24
2110;"PARATINGA";24
2111;"PARIPIRANGA";24
2112;"PAU BRASIL";24
2113;"PAULO AFONSO";24
2114;"PE DE SERRA";24
2115;"PEDRAO";24
2116;"PEDRO ALEXANDRE";24
2117;"PIATA";24
2118;"PILAO ARCADO";24
2119;"PINDAI";24
2120;"PINDOBACU";24
2121;"PINTADAS";24
2122;"PIRAI DO NORTE";24
2123;"PIRIPA";24
2124;"PIRITIBA";24
2125;"PLANALTINO";24
2126;"PLANALTO";24
2127;"POCOES";24
2128;"POJUCA";24
2129;"PONTO NOVO";24
2130;"PORTO SEGURO";24
2131;"POTIRAGUA";24
2132;"PRADO";24
2133;"PRESIDENTE DUTRA";24
2134;"PRESIDENTE JANIO QUADROS";24
2135;"PRESIDENTE TANCREDO NEVES";24
2136;"QUEIMADAS";24
2137;"QUIJINGUE";24
2138;"QUIXABEIRA";24
2139;"RAFAEL JAMBEIRO";24
2140;"REMANSO";24
2141;"RETIROLANDIA";24
2142;"RIACHAO DAS NEVES";24
2143;"RIACHAO DO JACUIPE";24
2144;"RIACHO DE SANTANA";24
2145;"RIBEIRA DO AMPARO";24
2146;"RIBEIRA DO POMBAL";24
2147;"RIBEIRAO DO LARGO";24
2148;"RIO DE CONTAS";24
2149;"RIO DO ANTONIO";24
2150;"RIO DO PIRES";24
2151;"RIO REAL";24
2152;"RODELAS";24
2153;"RUY BARBOSA";24
2154;"SALINAS DA MARGARIDA";24
2155;"SALVADOR";24
2156;"SANTA BARBARA";24
2157;"SANTA BRIGIDA";24
2158;"SANTA CRUZ CABRALIA";24
2159;"SANTA CRUZ DA VITORIA";24
2160;"SANTA INES";24
2161;"SANTALUZ";24
2162;"SANTA LUZIA";24
2163;"SANTA MARIA DA VITORIA";24
2164;"SANTANA";24
2165;"SANTANOPOLIS";24
2166;"SANTA RITA DE CASSIA";24
2167;"SANTA TERESINHA";24
2168;"SANTO AMARO";24
2169;"SANTO ANTONIO DE JESUS";24
2170;"SANTO ESTEVAO";24
2171;"SAO DESIDERIO";24
2172;"SAO DOMINGOS";24
2173;"SAO FELIX";24
2174;"SAO FELIX DO CORIBE";24
2175;"SAO FELIPE";24
2176;"SAO FRANCISCO DO CONDE";24
2177;"SAO GABRIEL";24
2178;"SAO GONCALO DOS CAMPOS";24
2179;"SAO JOSE DA VITORIA";24
2180;"SAO JOSE DO JACUIPE";24
2181;"SAO MIGUEL DAS MATAS";24
2182;"SAO SEBASTIAO DO PASSE";24
2183;"SAPEACU";24
2184;"SATIRO DIAS";24
2185;"SAUBARA";24
2186;"SAUDE";24
2187;"SEABRA";24
2188;"SEBASTIAO LARANJEIRAS";24
2189;"SENHOR DO BONFIM";24
2190;"SERRA DO RAMALHO";24
2191;"SENTO SE";24
2192;"SERRA DOURADA";24
2193;"SERRA PRETA";24
2194;"SERRINHA";24
2195;"SERROLANDIA";24
2196;"SIMOES FILHO";24
2197;"SITIO DO MATO";24
2198;"SITIO DO QUINTO";24
2199;"SOBRADINHO";24
2200;"SOUTO SOARES";24
2201;"TABOCAS DO BREJO VELHO";24
2202;"TANHACU";24
2203;"TANQUE NOVO";24
2204;"TANQUINHO";24
2205;"TAPEROA";24
2206;"TAPIRAMUTA";24
2207;"TEIXEIRA DE FREITAS";24
2208;"TEODORO SAMPAIO";24
2209;"TEOFILANDIA";24
2210;"TEOLANDIA";24
2211;"TERRA NOVA";24
2212;"TREMEDAL";24
2213;"TUCANO";24
2214;"UAUA";24
2215;"UBAIRA";24
2216;"UBAITABA";24
2217;"UBATA";24
2218;"UIBAI";24
2219;"UMBURANAS";24
2220;"UNA";24
2221;"URANDI";24
2222;"URUCUCA";24
2223;"UTINGA";24
2224;"VALENCA";24
2225;"VALENTE";24
2226;"VARZEA DA ROCA";24
2227;"VARZEA DO POCO";24
2228;"VARZEA NOVA";24
2229;"VARZEDO";24
2230;"VERA CRUZ";24
2231;"VEREDA";24
2232;"VITORIA DA CONQUISTA";24
2233;"WAGNER";24
2234;"WANDERLEY";24
2235;"WENCESLAU GUIMARAES";24
2236;"XIQUE-XIQUE";24
2237;"ABADIA DOS DOURADOS";1
2238;"ABAETE";1
2239;"ABRE CAMPO";1
2240;"ACAIACA";1
2241;"ACUCENA";1
2242;"AGUA BOA";1
2243;"AGUA COMPRIDA";1
2244;"AGUANIL";1
2245;"AGUAS FORMOSAS";1
2246;"AGUAS VERMELHAS";1
2247;"AIMORES";1
2248;"AIURUOCA";1
2249;"ALAGOA";1
2250;"ALBERTINA";1
2251;"ALEM PARAIBA";1
2252;"ALFENAS";1
2253;"ALFREDO VASCONCELOS";1
2254;"ALMENARA";1
2255;"ALPERCATA";1
2256;"ALPINOPOLIS";1
2257;"ALTEROSA";1
2258;"ALTO CAPARAO";1
2259;"ALTO RIO DOCE";1
2260;"ALVARENGA";1
2261;"ALVINOPOLIS";1
2262;"ALVORADA DE MINAS";1
2263;"AMPARO DO SERRA";1
2264;"ANDRADAS";1
2265;"CACHOEIRA DE PAJEU";1
2266;"ANDRELANDIA";1
2267;"ANGELANDIA";1
2268;"ANTONIO CARLOS";1
2269;"ANTONIO DIAS";1
2270;"ANTONIO PRADO DE MINAS";1
2271;"ARACAI";1
2272;"ARACITABA";1
2273;"ARACUAI";1
2274;"ARAGUARI";1
2275;"ARANTINA";1
2276;"ARAPONGA";1
2277;"ARAPORA";1
2278;"ARAPUA";1
2279;"ARAUJOS";1
2280;"ARAXA";1
2281;"ARCEBURGO";1
2282;"ARCOS";1
2283;"AREADO";1
2284;"ARGIRITA";1
2285;"ARICANDUVA";1
2286;"ARINOS";1
2287;"ASTOLFO DUTRA";1
2288;"ATALEIA";1
2289;"AUGUSTO DE LIMA";1
2290;"BAEPENDI";1
2291;"BALDIM";1
2292;"BAMBUI";1
2293;"BANDEIRA";1
2294;"BANDEIRA DO SUL";1
2295;"BARAO DE COCAIS";1
2296;"BARAO DE MONTE ALTO";1
2297;"BARBACENA";1
2298;"BARRA LONGA";1
2299;"BARROSO";1
2300;"BELA VISTA DE MINAS";1
2301;"BELMIRO BRAGA";1
2302;"BELO HORIZONTE";1
2303;"BELO ORIENTE";1
2304;"BELO VALE";1
2305;"BERILO";1
2306;"BERTOPOLIS";1
2307;"BERIZAL";1
2308;"BETIM";1
2309;"BIAS FORTES";1
2310;"BICAS";1
2311;"BIQUINHAS";1
2312;"BOA ESPERANCA";1
2313;"BOCAINA DE MINAS";1
2314;"BOCAIUVA";1
2315;"BOM DESPACHO";1
2316;"BOM JARDIM DE MINAS";1
2317;"BOM JESUS DA PENHA";1
2318;"BOM JESUS DO AMPARO";1
2319;"BOM JESUS DO GALHO";1
2320;"BOM REPOUSO";1
2321;"BOM SUCESSO";1
2322;"BONFIM";1
2323;"BONFINOPOLIS DE MINAS";1
2324;"BONITO DE MINAS";1
2325;"BORDA DA MATA";1
2326;"BOTELHOS";1
2327;"BOTUMIRIM";1
2328;"BRASILANDIA DE MINAS";1
2329;"BRASILIA DE MINAS";1
2330;"BRAS PIRES";1
2331;"BRAUNAS";1
2332;"BRASOPOLIS";1
2333;"BRUMADINHO";1
2334;"BUENO BRANDAO";1
2335;"BUENOPOLIS";1
2336;"BUGRE";1
2337;"BURITIS";1
2338;"BURITIZEIRO";1
2339;"CABECEIRA GRANDE";1
2340;"CABO VERDE";1
2341;"CACHOEIRA DA PRATA";1
2342;"CACHOEIRA DE MINAS";1
2343;"CACHOEIRA DOURADA";1
2344;"CAETANOPOLIS";1
2345;"CAETE";1
2346;"CAIANA";1
2347;"CAJURI";1
2348;"CALDAS";1
2349;"CAMACHO";1
2350;"CAMANDUCAIA";1
2351;"CAMBUI";1
2352;"CAMBUQUIRA";1
2353;"CAMPANARIO";1
2354;"CAMPANHA";1
2355;"CAMPESTRE";1
2356;"CAMPINA VERDE";1
2357;"CAMPO AZUL";1
2358;"CAMPO BELO";1
2359;"CAMPO DO MEIO";1
2360;"CAMPO FLORIDO";1
2361;"CAMPOS ALTOS";1
2362;"CAMPOS GERAIS";1
2363;"CANAA";1
2364;"CANAPOLIS";1
2365;"CANA VERDE";1
2366;"CANDEIAS";1
2367;"CANTAGALO";1
2368;"CAPARAO";1
2369;"CAPELA NOVA";1
2370;"CAPELINHA";1
2371;"CAPETINGA";1
2372;"CAPIM BRANCO";1
2373;"CAPINOPOLIS";1
2374;"CAPITAO ANDRADE";1
2375;"CAPITAO ENEAS";1
2376;"CAPITOLIO";1
2377;"CAPUTIRA";1
2378;"CARAI";1
2379;"CARANAIBA";1
2380;"CARANDAI";1
2381;"CARANGOLA";1
2382;"CARATINGA";1
2383;"CARBONITA";1
2384;"CAREACU";1
2385;"CARLOS CHAGAS";1
2386;"CARMESIA";1
2387;"CARMO DA CACHOEIRA";1
2388;"CARMO DA MATA";1
2389;"CARMO DE MINAS";1
2390;"CARMO DO CAJURU";1
2391;"CARMO DO PARANAIBA";1
2392;"CARMO DO RIO CLARO";1
2393;"CARMOPOLIS DE MINAS";1
2394;"CARNEIRINHO";1
2395;"CARRANCAS";1
2396;"CARVALHOPOLIS";1
2397;"CARVALHOS";1
2398;"CASA GRANDE";1
2399;"CASCALHO RICO";1
2400;"CASSIA";1
2401;"CONCEICAO DA BARRA DE MIN";1
2402;"CATAGUASES";1
2403;"CATAS ALTAS";1
2404;"CATAS ALTAS DA NORUEGA";1
2405;"CATUJI";1
2406;"CATUTI";1
2407;"CAXAMBU";1
2408;"CEDRO DO ABAETE";1
2409;"CENTRAL DE MINAS";1
2410;"CENTRALINA";1
2411;"CHACARA";1
2412;"CHALE";1
2413;"CHAPADA DO NORTE";1
2414;"CHAPADA GAUCHA";1
2415;"CHIADOR";1
2416;"CIPOTANEA";1
2417;"CLARAVAL";1
2418;"CLARO DOS POCOES";1
2419;"CLAUDIO";1
2420;"COIMBRA";1
2421;"COLUNA";1
2422;"COMENDADOR GOMES";1
2423;"COMERCINHO";1
2424;"CONCEICAO DA APARECIDA";1
2425;"CONCEICAO DAS PEDRAS";1
2426;"CONCEICAO DAS ALAGOAS";1
2427;"CONCEICAO DE IPANEMA";1
2428;"CONCEICAO DO MATO DENTRO";1
2429;"CONCEICAO DO PARA";1
2430;"CONCEICAO DO RIO VERDE";1
2431;"CONCEICAO DOS OUROS";1
2432;"CONEGO MARINHO";1
2433;"CONFINS";1
2434;"CONGONHAL";1
2435;"CONGONHAS";1
2436;"CONGONHAS DO NORTE";1
2437;"CONQUISTA";1
2438;"CONSELHEIRO LAFAIETE";1
2439;"CONSELHEIRO PENA";1
2440;"CONSOLACAO";1
2441;"CONTAGEM";1
2442;"COQUEIRAL";1
2443;"CORACAO DE JESUS";1
2444;"CORDISBURGO";1
2445;"CORDISLANDIA";1
2446;"CORINTO";1
2447;"COROACI";1
2448;"COROMANDEL";1
2449;"CORONEL FABRICIANO";1
2450;"CORONEL MURTA";1
2451;"CORONEL PACHECO";1
2452;"CORONEL XAVIER CHAVES";1
2453;"CORREGO DANTA";1
2454;"CORREGO DO BOM JESUS";1
2455;"CORREGO FUNDO";1
2456;"CORREGO NOVO";1
2457;"COUTO DE MAGALHAES DE MIN";1
2458;"CRISOLITA";1
2459;"CRISTAIS";1
2460;"CRISTALIA";1
2461;"CRISTIANO OTONI";1
2462;"CRISTINA";1
2463;"CRUCILANDIA";1
2464;"CRUZEIRO DA FORTALEZA";1
2465;"CRUZILIA";1
2466;"CUPARAQUE";1
2467;"CURRAL DE DENTRO";1
2468;"CURVELO";1
2469;"DATAS";1
2470;"DELFIM MOREIRA";1
2471;"DELFINOPOLIS";1
2472;"DELTA";1
2473;"DESCOBERTO";1
2474;"DESTERRO DE ENTRE RIOS";1
2475;"DESTERRO DO MELO";1
2476;"DIAMANTINA";1
2477;"DIOGO DE VASCONCELOS";1
2478;"DIONISIO";1
2479;"DIVINESIA";1
2480;"DIVINO";1
2481;"DIVINO DAS LARANJEIRAS";1
2482;"DIVINOLANDIA DE MINAS";1
2483;"DIVINOPOLIS";1
2484;"DIVISA ALEGRE";1
2485;"DIVISA NOVA";1
2486;"DIVISOPOLIS";1
2487;"DOM BOSCO";1
2488;"DOM CAVATI";1
2489;"DOM JOAQUIM";1
2490;"DOM SILVERIO";1
2491;"DOM VICOSO";1
2492;"DONA EUZEBIA";1
2493;"DORES DE CAMPOS";1
2494;"DORES DE GUANHAES";1
2495;"DORES DO INDAIA";1
2496;"DORES DO TURVO";1
2497;"DORESOPOLIS";1
2498;"DOURADOQUARA";1
2499;"DURANDE";1
2500;"ELOI MENDES";1
2501;"ENGENHEIRO CALDAS";1
2502;"ENGENHEIRO NAVARRO";1
2503;"ENTRE FOLHAS";1
2504;"ENTRE RIOS DE MINAS";1
2505;"ERVALIA";1
2506;"ESMERALDAS";1
2507;"ESPERA FELIZ";1
2508;"ESPINOSA";1
2509;"ESPIRITO SANTO DO DOURADO";1
2510;"ESTIVA";1
2511;"ESTRELA DALVA";1
2512;"ESTRELA DO INDAIA";1
2513;"ESTRELA DO SUL";1
2514;"EUGENOPOLIS";1
2515;"EWBANK DA CAMARA";1
2516;"EXTREMA";1
2517;"FAMA";1
2518;"FARIA LEMOS";1
2519;"FELICIO DOS SANTOS";1
2520;"SAO GONCALO DO RIO PRETO";1
2521;"FELISBURGO";1
2522;"FELIXLANDIA";1
2523;"FERNANDES TOURINHO";1
2524;"FERROS";1
2525;"FERVEDOURO";1
2526;"FLORESTAL";1
2527;"FORMIGA";1
2528;"FORMOSO";1
2529;"FORTALEZA DE MINAS";1
2530;"FORTUNA DE MINAS";1
2531;"FRANCISCO BADARO";1
2532;"FRANCISCO DUMONT";1
2533;"FRANCISCO SA";1
2534;"FRANCISCOPOLIS";1
2535;"FREI GASPAR";1
2536;"FREI INOCENCIO";1
2537;"FREI LAGONEGRO";1
2538;"FRONTEIRA";1
2539;"FRONTEIRA DOS VALES";1
2540;"FRUTA DE LEITE";1
2541;"FRUTAL";1
2542;"FUNILANDIA";1
2543;"GALILEIA";1
2544;"GAMELEIRAS";1
2545;"GLAUCILANDIA";1
2546;"GOIABEIRA";1
2547;"GOIANA";1
2548;"GONCALVES";1
2549;"GONZAGA";1
2550;"GOUVEA";1
2551;"GOVERNADOR VALADARES";1
2552;"GRAO MOGOL";1
2553;"GRUPIARA";1
2554;"GUANHAES";1
2555;"GUAPE";1
2556;"GUARACIABA";1
2557;"GUARACIAMA";1
2558;"GUARANESIA";1
2559;"GUARANI";1
2560;"GUARARA";1
2561;"GUARDA-MOR";1
2562;"GUAXUPE";1
2563;"GUIDOVAL";1
2564;"GUIMARANIA";1
2565;"GUIRICEMA";1
2566;"GURINHATA";1
2567;"HELIODORA";1
2568;"IAPU";1
2569;"IBERTIOGA";1
2570;"IBIA";1
2571;"IBIAI";1
2572;"IBIRACATU";1
2573;"IBIRACI";1
2574;"IBIRITE";1
2575;"IBITIURA DE MINAS";1
2576;"IBITURUNA";1
2577;"ICARAI DE MINAS";1
2578;"IGARAPE";1
2579;"IGARATINGA";1
2580;"IGUATAMA";1
2581;"IJACI";1
2582;"ILICINEA";1
2583;"IMBE DE MINAS";1
2584;"INCONFIDENTES";1
2585;"INDAIABIRA";1
2586;"INDIANOPOLIS";1
2587;"INGAI";1
2588;"INHAPIM";1
2589;"INHAUMA";1
2590;"INIMUTABA";1
2591;"IPABA";1
2592;"IPANEMA";1
2593;"IPATINGA";1
2594;"IPIACU";1
2595;"IPUIUNA";1
2596;"IRAI DE MINAS";1
2597;"ITABIRA";1
2598;"ITABIRINHA DE MANTENA";1
2599;"ITABIRITO";1
2600;"ITACAMBIRA";1
2601;"ITACARAMBI";1
2602;"ITAGUARA";1
2603;"ITAIPE";1
2604;"ITAJUBA";1
2605;"ITAMARANDIBA";1
2606;"ITAMARATI DE MINAS";1
2607;"ITAMBACURI";1
2608;"ITAMBE DO MATO DENTRO";1
2609;"ITAMOGI";1
2610;"ITAMONTE";1
2611;"ITANHANDU";1
2612;"ITANHOMI";1
2613;"ITAOBIM";1
2614;"ITAPAGIPE";1
2615;"ITAPECERICA";1
2616;"ITAPEVA";1
2617;"ITATIAIUCU";1
2618;"ITAU DE MINAS";1
2619;"ITAUNA";1
2620;"ITAVERAVA";1
2621;"ITINGA";1
2622;"ITUETA";1
2623;"ITUIUTABA";1
2624;"ITUMIRIM";1
2625;"ITURAMA";1
2626;"ITUTINGA";1
2627;"JABOTICATUBAS";1
2628;"JACINTO";1
2629;"JACUI";1
2630;"JACUTINGA";1
2631;"JAGUARACU";1
2632;"JAIBA";1
2633;"JAMPRUCA";1
2634;"JANAUBA";1
2635;"JANUARIA";1
2636;"JAPARAIBA";1
2637;"JAPONVAR";1
2638;"JECEABA";1
2639;"JENIPAPO DE MINAS";1
2640;"JEQUERI";1
2641;"JEQUITAI";1
2642;"JEQUITIBA";1
2643;"JEQUITINHONHA";1
2644;"JESUANIA";1
2645;"JOAIMA";1
2646;"JOANESIA";1
2647;"JOAO MONLEVADE";1
2648;"JOAO PINHEIRO";1
2649;"JOAQUIM FELICIO";1
2650;"JORDANIA";1
2651;"JOSE GONCALVES DE MINAS";1
2652;"JOSE RAYDAN";1
2653;"JOSENOPOLIS";1
2654;"NOVA UNIAO";1
2655;"JUATUBA";1
2656;"JUIZ DE FORA";1
2657;"JURAMENTO";1
2658;"JURUAIA";1
2659;"JUVENILIA";1
2660;"LADAINHA";1
2661;"LAGAMAR";1
2662;"LAGOA DA PRATA";1
